,department_Human Resources,department_Research & Development,department_Sales,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,2,3,3,1,22,3,49685,1,12,3,3,3,0,1,8.239975062862024,1
6111,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,4,2,2,4,3,2,35,8,36900,1,13,10,2,10,7,8,9.424275758794481,1
6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,3,2,3,3,1,34,1,27430,1,20,3,1,2,0,1,6.970486345306574,1
6113,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,3,2,3,3,3,0,36,2,56455,6,19,7,2,0,0,0,7.914319778486357,1
6114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,3,3,3,2,3,2,19,6,34651,1,19,1,3,1,0,1,8.708209245693775,1
6115,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,3,2,3,1,33,2,40005,5,11,12,3,2,0,0,8.075617381550938,1
6116,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,0,1,3,3,1,3,1,48,2,45910,9,16,23,6,1,0,0,8.684569462106817,1
6117,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,3,3,3,1,36,6,56591,6,12,8,2,0,0,0,5.799989953928047,1
6118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,3,3,2,3,1,35,12,54752,2,13,14,3,12,8,9,7.709459213643737,1
6119,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,1,3,1,41,3,22853,0,16,21,2,20,12,13,7.352654785743217,1
6120,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,2,3,2,3,1,33,4,49886,1,15,7,3,4,1,4,8.22274097023107,1
6121,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,1,4,1,1,3,3,1,37,24,137580,1,11,10,5,10,0,8,5.8346712987866125,1
6122,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,1,3,2,3,3,1,45,12,43060,2,11,26,3,24,1,11,9.70057460766042,1
6123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,2,2,1,3,3,1,27,27,22993,0,15,5,0,5,0,4,7.824763133373938,1
6124,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,2,3,3,1,28,7,29625,1,13,1,2,1,0,0,6.656863863708299,1
6125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,2,2,3,3,1,36,5,36843,1,13,13,2,6,4,5,8.250580648171303,1
6126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,1,29,15,188833,2,13,7,2,2,1,2,7.417233649233249,1
6127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,3,2,1,3,1,32,23,55612,2,18,2,3,2,0,1,9.620921559004008,1
6128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,3,2,2,3,1,21,9,53732,1,12,1,2,1,0,0,5.852050157134153,1
6129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,2,3,2,3,1,31,4,30586,1,18,2,3,2,1,0,6.711473558809596,1
6130,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,2,3,3,1,28,7,29806,2,16,1,3,1,0,0,6.922238084282409,1
6131,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,1,4,3,3,4,1,51,23,192720,9,20,18,2,10,2,7,8.123247070335227,1
6132,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,4,3,1,3,3,0,34,27,36920,1,12,5,5,5,3,0,9.479095599079765,1
6133,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,3,1,2,2,4,2,3,1,24,2,47680,2,11,6,2,2,2,0,9.48647380177614,1
6134,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,2,2,3,1,27,1,24165,1,17,1,2,1,0,0,8.156017256730465,1
6135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,3,3,2,3,1,20,6,24769,0,11,0,2,0,0,0,8.44714983479218,1
6136,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,4,3,3,1,40,7,15624,1,14,14,2,6,0,5,6.544774062683583,1
6137,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,2,3,3,1,41,6,45148,7,14,8,2,3,0,2,7.066154226227943,1
6138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,3,2,2,2,3,1,36,11,172059,4,15,11,1,3,0,1,7.272139444540692,1
6139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,2,3,3,1,32,11,29007,3,13,5,2,2,2,2,9.287550764546445,1
6140,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2,3,1,2,3,0,26,21,135250,8,17,7,4,2,2,2,7.204181756373383,1
6141,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,4,1,1,1,3,3,3,2,21,20,53370,1,14,2,2,2,2,2,7.318305847421448,1
6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,2,2,3,2,3,1,37,4,47708,2,14,8,2,4,4,3,8.612197010882145,1
6143,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,4,3,1,2,3,1,29,3,27230,6,11,3,2,0,0,0,9.80614023022403,1
6144,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,2,4,3,3,3,1,22,15,124900,0,13,4,3,3,0,2,9.275043685822563,1
6145,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,1,1,4,3,3,4,3,1,27,2,137700,1,18,8,3,8,7,7,9.369492692394179,1
6146,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,3,2,1,3,3,1,21,1,57750,1,18,1,2,1,1,0,6.0944340633426375,1
6147,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,3,1,3,3,1,36,6,54846,5,15,8,3,3,0,2,8.490864118805005,1
6148,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,3,3,3,3,4,2,26,22,20240,1,23,8,2,8,1,7,7.442444759130655,1
6149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,2,2,3,3,1,28,5,137682,1,17,8,3,8,6,7,9.124299106125193,1
6150,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,4,2,4,2,3,2,29,13,52200,1,17,1,3,1,1,0,7.916629681180148,1
6151,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,3,3,1,32,12,26586,4,12,7,3,4,0,1,7.717438922032538,1
6152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,1,3,3,2,29,7,68226,0,14,2,2,2,1,1,6.913449487824905,1
6153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,3,3,2,3,1,34,4,59236,5,12,5,2,2,0,1,8.850004440088988,1
6154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,4,2,4,3,3,1,33,1,28710,1,17,10,2,10,7,8,9.747403681958346,1
6155,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,1,2,3,1,26,5,68473,1,11,4,4,2,0,1,8.924004549274402,1
6156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,3,1,2,3,1,36,4,23392,2,16,12,2,2,0,1,6.449901154782646,1
6157,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,3,2,2,3,3,1,32,1,27410,7,11,7,3,2,2,2,9.899866826488331,1
6158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,1,3,3,1,50,6,47740,2,17,11,2,7,6,6,7.568527485516606,1
6159,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,2,0,2,3,3,4,3,1,35,2,108830,3,12,8,3,1,0,1,8.692804515793336,1
6160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,2,3,2,3,1,43,5,45273,6,14,6,2,4,0,2,7.58955419025485,1
6161,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,2,1,1,2,3,1,31,9,189470,2,12,9,2,3,1,2,6.188743050198839,1
6162,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,3,2,3,2,3,1,34,9,22343,1,12,15,2,15,3,7,8.981065486140661,1
6163,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,1,2,3,1,21,8,178796,1,12,3,4,3,1,2,7.5464128371912285,1
6164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,2,1,2,3,3,1,46,1,196241,6,11,24,1,21,13,9,6.2832480758036215,1
6165,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,2,2,3,3,1,50,2,25786,8,18,10,1,8,6,7,9.63549404120764,1
6166,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,3,3,3,3,1,28,8,29894,6,21,3,3,1,1,1,8.79768310798818,1
6167,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,2,1,3,3,3,3,1,31,9,168850,2,14,10,2,1,0,0,5.933693344089886,1
6168,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,2,3,3,3,1,36,7,56600,7,12,9,3,1,0,0,5.6019412906333965,1
6169,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,3,2,3,1,25,9,81718,1,13,3,4,3,0,1,7.811093073574296,1
6170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,3,3,0,41,11,195661,6,15,5,1,1,0,0,6.921522751047902,1
6171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,2,2,3,3,3,1,35,3,21428,4,18,10,2,6,5,5,8.237867113889058,1
6172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,3,3,2,3,1,24,7,20091,1,13,1,2,1,0,0,6.23831206723907,1
6173,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,2,3,1,3,1,26,20,25051,6,12,4,3,3,3,2,6.877634498508502,1
6174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,3,2,2,3,1,21,9,53730,1,12,1,2,1,0,0,5.835995675394127,1
6175,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,3,3,1,3,3,1,36,1,54860,7,12,10,2,5,0,3,6.042251932634053,1
6176,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,1,3,3,1,26,7,26596,4,12,6,3,2,0,1,6.628266458905227,1
6177,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,1,3,2,3,3,1,45,12,43060,2,11,26,3,24,1,11,9.278831522996871,1
6178,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,4,1,3,4,2,19,10,41870,0,22,1,4,0,0,0,6.930027773649695,1
6179,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,3,2,3,1,29,20,24696,0,11,3,2,2,0,1,9.298802247377774,1
6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,2,3,1,3,1,43,5,45529,1,13,6,2,5,0,2,9.77442601475217,1
6181,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,1,2,2,2,3,1,28,2,20749,6,17,9,0,6,2,6,7.463502018747128,1
6182,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,2,3,1,3,1,27,22,25075,5,12,5,3,4,4,3,6.739117446936756,1
6183,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,35,2,23210,9,12,15,0,13,6,0,5.693059089846541,1
6184,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,3,3,3,3,4,2,42,10,50100,6,21,7,3,2,2,2,9.565579944389404,1
6185,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,3,1,2,3,1,29,5,28579,4,14,6,3,4,0,0,7.442295023956984,1
6186,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,4,1,2,3,3,2,3,2,50,4,44240,3,14,18,2,4,1,3,8.05566189773251,1
6187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,4,2,3,4,3,1,29,3,139285,0,18,6,2,6,5,5,9.456758464733653,1
6188,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,3,2,3,1,31,2,40001,4,11,8,4,4,0,0,9.369957095637126,1
6189,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,3,3,1,28,4,109339,5,16,10,2,8,0,6,6.192503836696966,1
6190,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,4,2,2,3,3,1,28,5,137682,1,16,8,3,8,5,7,9.09854396976856,1
6191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,2,1,2,3,1,40,11,43046,2,11,20,3,15,0,7,8.87934589816854,1
6192,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,5,0,2,3,2,3,3,1,29,4,36910,1,13,2,3,2,2,2,6.443035065055601,1
6193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,2,1,3,3,1,43,10,28439,0,12,6,2,5,1,3,8.642490348508106,1
6194,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,1,4,3,3,1,4,1,33,28,55610,1,21,1,3,1,0,0,9.918974754691858,1
6195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,3,2,2,3,1,39,3,49066,3,17,6,3,4,0,3,7.548215905453392,1
6196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,3,1,2,3,1,35,16,86344,3,17,6,2,4,0,1,8.190096411265953,1
6197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,1,30,10,189289,2,12,8,2,2,1,2,6.439775977658897,1
6198,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,1,4,4,2,3,3,1,46,10,44220,4,11,13,2,9,3,7,7.7197018126120645,1
6199,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,1,3,3,1,24,5,57921,1,18,2,2,0,0,0,6.371600855994267,1
6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,2,2,2,3,1,32,1,27429,1,18,1,2,1,0,0,6.964148207528894,1
6201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,1,3,3,1,22,2,49682,1,13,2,3,2,0,0,8.411701897764877,1
6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,1,1,3,3,1,37,8,66843,7,14,8,3,2,1,2,9.29614744417759,1
6203,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,2,3,3,3,3,2,47,4,27740,4,13,8,2,5,1,3,9.436366224231147,1
6204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,1,3,3,2,3,1,48,4,168056,6,14,11,2,5,0,0,6.8649971754151,1
6205,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,2,3,4,4,4,3,1,49,7,89980,1,14,9,2,9,7,7,5.787583148380638,1
6206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,3,1,1,3,1,34,2,45734,4,17,10,3,0,0,0,8.297882609740757,1
6207,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,3,3,2,1,3,1,47,9,63422,2,11,17,2,7,5,6,8.669192330322417,1
6208,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,1,3,3,1,25,13,75128,0,17,6,2,5,0,3,6.876262201156831,1
6209,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,3,3,1,2,4,1,39,18,28360,0,20,6,3,5,0,3,7.452528951990468,1
6210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,3,3,3,2,29,3,68124,0,14,8,2,7,6,6,8.066926956526828,1
6211,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,2,3,3,1,40,9,45040,6,13,10,2,2,0,1,6.819338739822363,1
6212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,3,3,1,29,5,21763,0,18,3,2,3,0,0,7.380160178650168,1
6213,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,3,3,1,2,3,1,30,9,55620,4,13,8,3,5,0,4,7.916457523122569,1
6214,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,1,3,1,2,3,4,3,1,55,19,46800,6,14,24,0,19,3,8,8.367083439482254,1
6215,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,3,2,1,3,0,50,13,33086,8,19,6,1,4,3,2,7.737154325295846,1
6216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,2,2,3,0,28,2,65714,0,15,9,2,4,0,3,8.65567851256806,1
6217,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2,1,3,3,4,3,4,1,35,15,19040,1,22,10,4,10,7,7,8.151981920932267,1
6218,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,1,2,3,1,1,1,3,1,30,7,22409,1,12,12,4,12,3,9,7.323258006468864,1
6219,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,1,2,2,3,2,4,3,2,18,2,34680,1,18,0,4,0,0,0,8.791871977086931,1
6220,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,4,2,3,3,3,1,39,1,42840,4,17,12,0,1,0,0,9.65960994671302,1
6221,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,4,2,1,3,3,1,26,15,26130,6,19,6,2,4,1,2,5.704873094110426,1
6222,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,1,1,3,4,3,3,1,44,21,62720,1,19,10,3,10,0,5,5.635840351077906,1
6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,3,2,3,3,1,38,2,27430,2,21,6,1,4,0,3,7.4695234567833,1
6224,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,1,3,3,3,3,2,33,1,62140,1,19,14,3,13,3,8,7.474610081735647,1
6225,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,2,2,4,3,3,1,29,10,15550,1,19,10,2,10,1,9,6.112424830466243,1
6226,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,4,1,1,4,3,1,40,2,47750,3,15,15,3,5,1,0,7.258161350949767,1
6227,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,3,3,1,25,13,75126,0,17,6,2,5,0,3,7.080636419059605,1
6228,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,2,3,3,1,30,4,21738,0,17,2,2,2,0,0,6.8175497192577925,1
6229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,4,3,3,1,33,10,22226,2,12,12,2,11,2,5,8.365349994951256,1
6230,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,2,2,3,1,28,22,188111,2,15,6,3,2,1,2,8.331673656473145,1
6231,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,4,0,1,3,2,2,3,2,21,9,178750,1,12,3,5,3,1,2,7.957263351622595,1
6232,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,3,2,3,2,3,1,28,19,32040,6,16,5,4,2,2,1,5.816618352851898,1
6233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,3,2,1,2,3,1,28,9,17453,6,13,7,3,0,0,0,6.6812201003532365,1
6234,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,4,1,0,3,3,4,2,4,2,22,22,26540,0,24,1,5,0,0,0,9.27855874848939,1
6235,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,3,2,1,3,0,45,11,33055,8,20,6,2,4,2,2,7.207841548311716,1
6236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,3,2,2,3,1,33,5,55620,1,14,8,3,8,0,5,7.725995149189732,1
6237,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,3,1,1,3,1,3,3,2,45,19,34410,2,13,5,5,1,0,0,7.008708927557332,1
6238,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,4,2,3,3,4,1,19,5,53320,1,23,0,2,0,0,0,9.03073644970634,1
6239,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,1,4,3,3,4,2,28,2,22740,3,20,5,5,3,1,2,6.3234703370930925,1
6240,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,2,1,1,3,1,33,14,25243,1,13,3,2,3,3,3,7.642850097263963,1
6241,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,3,2,2,3,3,1,52,7,47740,2,18,11,2,8,7,7,7.4533646800941895,1
6242,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,3,2,2,3,3,1,52,7,47740,2,18,11,2,8,7,7,7.370759906143653,1
6243,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,31,2,21680,0,14,2,2,1,0,0,5.66113018236708,1
6244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,1,3,1,29,17,61798,1,13,1,2,1,0,0,7.598452794023248,1
6245,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,1,3,3,2,3,1,33,8,168726,2,14,10,2,1,0,0,6.129943422106999,1
6246,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1,35,2,23210,9,12,15,0,13,6,0,5.6691867270348375,1
6247,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,1,3,3,3,1,33,5,65116,5,20,10,4,1,1,1,9.744783194495914,1
