,department_Human Resources,department_Research & Development,department_Sales,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,education,joblevel,stockoptionlevel,environmentsatisfaction,worklifebalance,jobsatisfaction,jobinvolvement,performancerating,businesstravel,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,attrition
3608,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,4,4,3,3,1.0,46,18,59800,4,11,28,2,7,4,3,6.3967302543505555,1
3609,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,2,1,4,1,2,3,0.0,39,2,43810,2,15,11,1,1,0,0,9.030951584114167,1
3610,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,3,3,3,2,3,3,2.0,31,2,25720,1,13,10,3,10,4,7,6.259136546184722,1
3611,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,2,3,1,3,3,1.0,45,10,38330,2,14,24,1,7,0,7,9.755817715305556,0
3612,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,4,3,2,3,3,1.0,31,16,42440,9,13,8,3,3,0,2,6.280741856313889,0
3613,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,2,1,4,3,4,2.0,31,7,65000,6,23,7,5,2,2,2,10.072574743418055,1
3614,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,2,4,4,3,3,1.0,45,1,184300,4,12,10,5,3,1,2,9.97062137438639,0
3615,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,0,3,3,1,3,3,1.0,48,24,16010,4,12,15,3,2,2,2,6.934381972333611,0
3616,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,1,1,3,3,3,3,1.0,34,7,26940,1,16,2,3,2,2,2,7.264870593485,1
3617,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4,1,1,4,3,2,2,3,0.0,40,25,31490,2,15,16,1,9,4,8,7.690836680053334,0
3618,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,4,3,1,3,3,1.0,28,1,176390,0,13,6,0,5,1,3,5.978937974118611,0
3619,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,3,3,3,2,3,0.0,44,5,23190,3,18,7,4,5,0,3,5.9894567157516665,0
3620,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,2,0,4,2,2,3,4,1.0,53,2,116910,4,20,35,2,9,8,8,6.3734404283799995,0
3621,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,0,1,2,3,1,3,1.0,49,7,53240,2,19,20,2,3,1,2,6.241831771530555,0
3622,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,3,1,3,4,3,3,3,1.0,40,2,167520,2,18,8,3,3,1,2,6.160146140115834,0
3623,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,4,2,2,4,3,1.0,44,5,52280,1,13,6,2,5,1,3,6.418354529227778,0
3624,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,3,4,3,1,3,3,2.0,33,10,27000,0,14,5,2,4,0,3,6.710400490852223,0
3625,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,4,3,1,3,3,1.0,34,10,192460,3,15,15,5,13,3,12,6.381411200356944,0
3626,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,4,2,3,3,4,1.0,30,1,25060,8,22,4,3,2,2,2,5.604336233824166,0
3627,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,2,1,3,4,3,4,2.0,42,8,60620,1,22,12,2,12,5,8,6.989659750111389,0
3628,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,5,2,1,2,3,3,3,2.0,44,5,43820,7,16,11,2,1,0,0,7.063728246318333,0
3629,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,3,2,3,3,3,0.0,30,8,21430,1,17,1,2,1,0,0,5.693654618473889,0
3630,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,0,2,2,3,2,3,1.0,57,2,61620,0,14,13,5,12,2,8,7.2814457831325,0
3631,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,0,3,3,2,3,3,1.0,49,7,50940,3,15,29,5,8,0,7,6.536011825078055,0
3632,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,2,0,2,2,1,3,4,2.0,34,2,68770,7,20,16,3,14,6,9,5.768255243195,0
3633,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1,1,4,3,3,4,2.0,28,2,22740,3,20,5,5,3,1,2,6.060245426148889,1
3634,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,5,3,1,1,2,3,3,2.0,29,28,44340,5,17,7,1,5,0,0,7.609788041053055,1
3635,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,4,2,3,3,1.0,34,7,62880,0,15,16,2,15,10,10,8.243568719321665,1
3636,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,4,1,4,3,3,2,3,1.0,35,7,25530,1,14,1,4,1,0,0,6.390895805443889,0
3637,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,2,2,1,2,3,2.0,24,3,76540,2,17,4,3,0,0,0,8.145224230254167,1
3638,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,1,4,3,2,1,3,0.0,24,10,51600,1,17,1,3,1,0,0,7.206672244533611,0
3639,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,2,2,3,2,4,2.0,44,5,171590,5,22,16,1,2,2,2,9.602573627844444,0
3640,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,3,3,3,3,3,1.0,29,10,128080,1,13,10,6,10,0,4,6.5755410531011105,0
3641,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,3,1,3,4,3,3,3,1.0,30,1,102210,0,19,6,2,5,1,3,5.5950457385094445,0
3642,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,1,4,3,3,3,3,1.0,55,20,47790,0,14,4,6,3,1,2,10.110446229361667,0
3643,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,1,3,2,3,4,1.0,33,7,37370,8,22,8,2,5,0,2,7.365437304774444,0
3644,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,0,3,2,1,3,3,2.0,28,1,17060,7,12,8,3,0,0,0,6.9901952253455555,1
3645,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,1,1,3,2,3,1.0,28,8,163070,1,16,1,3,1,0,0,5.630896921017222,0
3646,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,3,3,1,3,3,2.0,28,9,59330,0,11,5,3,4,1,3,6.843305443998055,0
3647,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,3,3,1,3,3,1.0,49,5,34240,4,11,10,3,3,1,2,5.826333110218611,0
3648,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,4,3,2,1,3,2.0,29,8,40370,0,14,4,2,3,0,2,6.64099397590361,0
3649,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,3,2,2,2,3,1.0,28,5,25590,1,11,8,3,8,1,7,5.500344712181945,0
3650,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,3,4,3,3,2,3,1.0,33,15,62010,2,15,14,2,0,0,0,8.121528335564445,0
3651,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,3,0,3,4,4,2,4,1.0,32,7,44030,2,20,10,3,5,0,0,6.733554216867223,0
3652,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,4,0,2,3,4,2,3,2.0,54,10,37610,3,12,26,3,14,1,12,6.824725568942222,0
3653,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,2,2,1,1,1,3,3,1.0,29,5,109340,6,17,11,2,9,0,7,6.167761044176667,1
3654,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4,4,1,2,3,1.0,44,26,107610,3,11,24,5,20,14,17,7.622748772869167,0
3655,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,1,2,3,2,4,3,1.0,39,6,51750,4,17,9,2,2,2,2,6.448560910307778,0
3656,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,3,0,3,4,2,2,3,1.0,46,4,138260,8,11,23,1,13,5,1,6.543579875055555,0
3657,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4,2,0,4,1,2,4,3,1.0,35,23,63340,1,14,11,2,11,3,3,5.8205957161980555,0
3658,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,1,1,3,3,2,3,1.0,23,2,49360,0,19,5,2,4,1,2,7.018004239178889,0
3659,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,2,1,4,1,1,4,3,1.0,40,2,47750,3,15,15,3,5,1,0,7.205607987505556,1
3660,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,1,4,3,3,3,3,1.0,34,2,28180,1,13,10,2,10,8,6,10.175152833556389,0
3661,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,4,1,3,2,3,2.0,31,29,25150,1,14,7,3,7,7,7,6.1116555109325,1
3662,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,3,3,4,2,3,2.0,50,6,23420,1,12,32,2,32,13,9,9.946910977242222,0
3663,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,3,3,3,2,3,3,1.0,42,1,106850,4,11,4,2,1,0,0,6.382989736724444,0
3664,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,1,3,4,3,3,1.0,37,2,20220,1,12,10,1,10,3,7,7.6049453369030555,0
3665,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,0,3,3,1,4,3,1.0,29,1,23140,3,13,9,5,7,0,7,5.738057786702222,0
3666,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,4,3,2,3,3,1.0,33,1,42560,1,13,5,1,5,0,2,6.6805087014725,0
3667,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,4,3,4,2,4,1.0,45,3,35800,4,20,8,1,5,0,3,5.881665551093056,0
3668,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,2,4,1,4,3,3,2.0,42,1,31620,2,17,24,1,20,13,9,7.9025200803211115,0
3669,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,4,1,4,3,1.0,40,10,65240,0,13,9,2,8,7,1,5.722452030343334,0
3670,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,1,2,3,3,4,3,3,1.0,40,5,52310,1,12,21,4,21,7,7,7.963643462739722,0
3671,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,3,3,1,3,3,1.0,24,10,23560,0,13,2,5,1,0,0,5.849790272199722,0
3672,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,2,4,3,4,2,3,0.0,40,7,28000,3,12,8,0,2,2,2,7.701337572512222,0
3673,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,0,1,3,2,4,4,1.0,45,4,118360,1,22,10,2,10,7,7,6.237834672021389,0
3674,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,3,4,3,1.0,35,10,109030,0,11,6,3,5,4,2,7.558993752788889,0
3675,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,1,0,4,3,2,4,4,1.0,32,22,29730,3,22,12,0,7,2,5,7.095277777777778,0
3676,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,1,3,2,4,2,3,1.0,36,9,142750,3,18,7,5,3,1,2,8.994060687193056,0
3677,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,3,3,3,3,1.0,48,12,55620,8,13,18,2,8,7,7,7.754132083891111,0
3678,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,1,3,2,3,4,3,1.0,29,23,45370,6,18,5,5,1,0,0,7.246830655956945,0
3679,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,4,1.0,33,9,76420,2,20,8,2,2,2,2,6.547140785363611,0
3680,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,3,2,2,3,1,3,3,1.0,30,1,179240,1,13,10,2,10,6,7,6.790409415439444,1
3681,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,1,3,3,3,3,3,2.0,38,9,52040,3,13,10,2,6,1,2,6.5216834002675,0
3682,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,4,3,1,3,3,1.0,35,7,22770,1,12,3,2,3,1,2,6.4986769299419445,0
3683,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,5,0,3,3,2,3,3,1.0,30,14,27950,3,13,9,4,4,1,3,5.9314212405175,0
3684,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0,1,3,1,1,3,1.0,35,2,25320,1,13,1,2,1,0,0,9.550373717090556,1
3685,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,2,0,3,3,4,3,4,1.0,53,19,25590,0,25,34,2,33,1,9,6.276572958500555,1
3686,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,1,3,3,2,2,3,1.0,38,2,49080,4,19,7,3,5,1,4,7.426887550200556,1
3687,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,4,2,1,3,3,0.0,32,10,23800,4,13,9,5,6,1,2,7.0285051316375,0
3688,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,1,1,3,2,1,3,3,1.0,48,2,47650,8,12,10,4,8,7,6,6.743695894689722,0
3689,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,4,3,3,1.0,34,3,20440,1,11,1,2,1,0,0,6.821863007585833,0
3690,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,3,3,4,2,3,1.0,55,11,26930,1,18,36,6,36,2,13,6.2492090584558335,0
3691,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,2,1,2,2,4,3,3,1.0,34,2,65860,9,18,9,3,2,2,1,5.911398929049445,0
3692,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,1,3,4,3,3,1.0,26,4,32940,1,11,1,6,1,0,0,6.610930388219444,0
3693,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,3,3,2,4,4,1.0,38,14,41710,0,23,10,4,9,7,7,6.878472780008889,0
3694,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,2,4,2,2,3,1.0,38,2,27780,2,13,8,5,3,1,2,7.011537260151667,0
3695,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,2,3,3,3,3,1.0,36,1,23770,6,13,15,3,1,0,0,7.074697679607222,0
3696,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,3,1,2,3,1.0,29,10,24040,1,17,10,3,10,1,5,7.415803212851389,0
3697,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,0,1,3,3,4,3,1.0,35,12,23180,3,19,10,4,5,0,4,8.603617804551389,0
3698,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,4,3,3,3,3,1.0,39,2,20080,2,12,11,3,7,7,6,7.6516633199463895,0
3699,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,4,4,3,4,2.0,29,5,62440,1,22,6,3,6,1,3,6.405891343150278,0
3700,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,3,3,3,1,3,1.0,50,4,27990,4,12,27,0,1,0,0,9.113384649709722,0
3701,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,0,4,3,3,3,3,1.0,23,7,105520,2,11,4,2,2,2,2,6.526227130745,0
3702,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3,2,0,1,3,1,3,3,2.0,36,21,23290,3,15,9,2,3,0,2,8.784087460954723,0
3703,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,1,4,3,4,3,3,1.0,42,8,40140,8,13,24,3,1,0,1,5.475846720214167,0
3704,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,2,2,3,3,3,1.0,35,4,74030,1,12,10,4,10,6,8,5.915734047300278,0
3705,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,4,2,3,3,3,2.0,34,25,22590,1,14,8,2,8,7,7,5.854021642123889,0
3706,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,0,4,3,1,3,3,1.0,40,1,69320,1,13,5,5,5,1,2,6.073225122713056,0
3707,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,4,3,2,4,4,1.0,43,1,46780,5,25,8,0,6,0,2,6.442286925479444,0
3708,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,1,3,2,4,2,3,1.0,35,6,135820,1,17,1,3,1,0,1,6.984666443551944,0
3709,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,1,0,4,1,1,3,3,1.0,46,12,23320,1,11,27,2,26,0,12,6.2242904953144444,0
3710,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,3,3,2,3,3,1.0,28,1,24130,1,16,10,2,1,0,0,7.975767514502222,1
3711,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,3,2,2,2,3,2,3,0.0,22,17,97050,1,18,4,3,4,1,3,8.263554216867222,0
3712,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,2,0,2,3,3,2,4,2.0,50,3,42940,2,20,32,2,30,12,13,9.247437527889165,0
3713,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,2,3,4,3,3,1.0,32,3,47210,3,14,6,3,3,0,2,5.759625167335833,0
3714,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,3,2,2,2,4,3,4,1.0,44,10,25190,0,21,23,2,22,1,10,8.670331325301111,0
3715,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,2,2,2,3,3,1.0,30,4,21210,1,13,6,2,6,1,1,6.145695002231111,0
3716,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,3,3,1,3,3,1.0,45,29,29730,1,12,10,2,10,1,4,8.627533467201944,0
3717,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,4,2,1,1,3,1,2,3,0.0,45,2,58550,1,14,10,3,10,4,5,7.278759482373889,0
3718,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,4,3,1,3,4,2.0,31,7,36170,7,21,10,5,5,0,3,6.708553101293889,0
3719,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,3,3,3,3,3,1.0,36,18,67250,9,17,7,3,3,1,1,10.280705042391668,0
3720,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,5,1,3,3,4,2,3,2.0,34,28,103250,1,11,9,3,9,7,2,5.667801204819167,0
3721,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4,3,1,3,2,1,3,3,1.0,49,1,69490,1,14,10,2,9,1,4,6.990880187416111,0
3722,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,3,1,2,3,1,3,3,1.0,39,6,106090,2,17,10,2,7,7,7,6.135947121820556,0
3723,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,4,0,4,3,1,3,3,1.0,27,2,44470,1,13,7,4,7,0,7,5.824533690316667,0
3724,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,0,2,3,1,2,4,1.0,35,2,21570,1,25,16,1,16,1,10,7.206867469879445,0
3725,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,3,3,2,2,2,1,3,3,1.0,28,23,46010,0,15,6,2,5,0,0,7.057633868808333,0
3726,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,3,3,4,3,3,1.0,21,3,170990,1,14,3,2,2,2,2,7.765475234270278,0
3727,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,1,2,4,4,2,3,2.0,18,3,24790,1,12,0,2,0,0,0,7.956104417670556,1
3728,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,2,3,4,3,3,2,3,1.0,47,25,148520,3,19,27,3,5,1,0,5.562127398482778,0
3729,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,3,3,3,3,3,1.0,39,2,72640,0,17,11,5,10,0,7,6.5429094154394445,0
3730,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,3,3,3,3,1.0,40,22,56660,1,14,18,2,18,14,12,7.220334672021389,0
3731,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,3,3,3,3,3,0.0,35,29,78230,1,13,15,3,14,2,9,5.8394076305219444,0
3732,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,3,2,3,4,3,1.0,37,29,78800,3,12,9,2,4,0,2,7.843922356090833,0
3733,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,1,1,3,3,3,2.0,39,2,131940,0,11,10,2,9,3,8,6.573371262828888,0
3734,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,2,2,4,3,4,2,3,1.0,45,28,50670,1,11,10,3,10,3,9,6.786386657741945,0
3735,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,4,3,0,4,4,3,3,3,1.0,38,2,50790,3,11,10,3,5,0,2,9.14074743418111,0
3736,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,4,3,1,3,3,1.0,35,2,23210,9,12,15,0,13,6,0,5.680264390896667,1
3737,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,2,1,2,3,3,1.0,37,22,174440,1,14,8,4,8,7,7,7.412976349843611,0
3738,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3,2,0,3,2,4,2,3,1.0,40,8,24040,6,17,18,2,4,3,3,8.695412762159723,0
3739,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,1,3,4,2,3,2.0,44,2,34520,4,11,14,2,10,0,2,8.518757251226946,0
3740,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,3,3,3,4,3,3,2.0,48,10,22700,2,14,23,2,2,2,2,6.724477911646389,0
3741,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,2,1,1,3,4,3,4,2.0,24,15,54880,1,22,6,6,6,1,3,8.504559348505,0
3742,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,3,1,2,3,3,1,3,1.0,27,10,194190,7,14,5,2,3,0,2,6.974590584560278,0
